Country,Year,0-17_fully,12-17_fully,18-24_fully,18-29_fully,25-34_fully,25-49_fully,30-39_fully,35-44_fully,40-49_fully,45-54_fully,50-54_fully,50-59_fully,55-59_fully,55-64_fully,60-64_fully,60-69_fully,65-69_fully,65-74_fully,70-74_fully,70-79_fully,75+_fully,75-79_fully,80+_fully,0-17_start,12-17_start,18-24_start,18-29_start,25-34_start,25-49_start,30-39_start,35-44_start,40-49_start,45-54_start,50-54_start,50-59_start,55-59_start,55-64_start,60-64_start,60-69_start,65-69_start,65-74_start,70-74_start,70-79_start,75+_start,75-79_start,80+_start,0-17_partly,12-17_partly,18-24_partly,18-29_partly,25-34_partly,25-49_partly,30-39_partly,35-44_partly,40-49_partly,45-54_partly,50-54_partly,50-59_partly,55-59_partly,55-64_partly,60-64_partly,60-69_partly,65-69_partly,65-74_partly,70-74_partly,70-79_partly,75+_partly,75-79_partly,80+_partly
Malta,49,,,2.04,,,3.46,,,,,,5.21,,,,2.02,,,,2.01,,,33.25,,,4.97,,,7.29,,,,,,10.33,,,,5.31,,,,9.93,,,77.33,,,2.93,,,3.83,,,,,,5.12,,,,3.29,,,,7.92,,,44.08
Malta,56,,,2.48,,,4.29,,,,,,6.36,,,,2.65,,,,2.58,,,46.34,,,7.63,,,10.22,,,,,,15.03,,,,10.2,,,,15.92,,,82.04,,,5.15,,,5.93,,,,,,8.67,,,,7.55,,,,13.34,,,35.7
Malta,63,,,2.72,,,4.7,,,,,,6.79,,,,2.95,,,,2.97,,,57.26,,,8.9,,,12.25,,,,,,17.02,,,,16.34,,,,17.85,,,84.38,,,6.18,,,7.55,,,,,,10.23,,,,13.39,,,,14.88,,,27.12
Malta,70,,,3.08,,,5.17,,,,,,7.62,,,,4.18,,,,4.75,,,65.35,,,9.89,,,13.7,,,,,,18.57,,,,20.64,,,,26.64,,,88.12,,,6.81,,,8.53,,,,,,10.95,,,,16.46,,,,21.89,,,22.77
Malta,77,,,3.55,,,5.67,,,,,,8.93,,,,6.69,,,,8.09,,,68.76,,,11.24,,,15.03,,,,,,19.77,,,,27.68,,,,36.34,,,93.64,,,7.69,,,9.36,,,,,,10.84,,,,20.99,,,,28.25,,,24.88
Malta,84,,,3.73,,,6.02,,,,,,10.93,,,,10.24,,,,12.19,,,69.39,,,12.54,,,16.0,,,,,,21.96,,,,37.38,,,,57.28,,,95.33,,,8.81,,,9.98,,,,,,11.03,,,,27.14,,,,45.09,,,25.94
Malta,91,,,4.16,,,6.83,,,,,,11.61,,,,11.22,,,,19.93,,,76.15,,,12.99,,,16.6,,,,,,22.86,,,,54.16,,,,81.78,,,96.04,,,8.83,,,9.77,,,,,,11.25,,,,42.94,,,,61.85,,,19.89
Malta,98,,,4.53,,,7.33,,,,,,12.32,,,,12.68,,,,50.08,,,83.19,,,13.76,,,17.62,,,,,,32.1,,,,67.93,,,,88.87,,,96.81,,,9.23,,,10.29,,,,,,19.78,,,,55.25,,,,38.79,,,13.62
Malta,105,,,6.23,,,8.5,,,,,,13.75,,,,15.94,,,,56.39,,,86.6,,,14.61,,,18.61,,,,,,48.9,,,,74.61,,,,96.9,,,97.51,,,8.38,,,10.11,,,,,,35.15,,,,58.67,,,,40.51,,,10.91
Malta,112,,,8.41,,,10.76,,,,,,15.29,,,,22.46,,,,65.58,,,87.4,,,15.59,,,21.06,,,,,,62.93,,,,83.97,,,,103.39,,,98.61,,,7.18,,,10.3,,,,,,47.64,,,,61.51,,,,37.81,,,11.21
Malta,119,,,9.01,,,12.25,,,,,,17.52,,,,25.36,,,,73.38,,,88.34,,,16.92,,,27.72,,,,,,67.84,,,,97.73,,,,105.3,,,98.92,,,7.91,,,15.47,,,,,,50.32,,,,72.37,,,,31.92,,,10.58
Malta,126,,,9.65,,,13.32,,,,,,23.19,,,,29.21,,,,82.28,,,89.24,,,18.97,,,39.42,,,,,,71.94,,,,98.38,,,,105.71,,,99.09,,,9.32,,,26.1,,,,,,48.75,,,,69.17,,,,23.43,,,9.85
Malta,133,,,11.36,,,17.88,,,,,,30.75,,,,35.87,,,,89.6,,,90.49,,,19.76,,,48.93,,,,,,74.09,,,,98.86,,,,105.93,,,99.25,,,8.4,,,31.05,,,,,,43.34,,,,62.99,,,,16.33,,,8.76
Malta,140,,,15.04,,,27.05,,,,,,39.05,,,,53.09,,,,93.82,,,91.18,,,33.32,,,53.18,,,,,,75.36,,,,99.18,,,,106.08,,,99.41,,,18.28,,,26.13,,,,,,36.31,,,,46.09,,,,12.26,,,8.23
Malta,147,,,19.0,,,37.65,,,,,,43.36,,,,62.75,,,,94.33,,,91.49,,,40.77,,,55.93,,,,,,75.94,,,,99.32,,,,106.14,,,99.51,,,21.77,,,18.28,,,,,,32.58,,,,36.57,,,,11.81,,,8.02
Malta,154,,,22.15,,,44.97,,,,,,45.7,,,,70.83,,,,95.4,,,91.78,,,49.19,,,58.34,,,,,,76.66,,,,99.49,,,,106.22,,,99.68,,,27.04,,,13.37,,,,,,30.96,,,,28.66,,,,10.82,,,7.9
Malta,161,,,34.75,,,48.95,,,,,,47.78,,,,86.37,,,,97.9,,,91.93,,,55.67,,,62.3,,,,,,77.7,,,,99.67,,,,106.32,,,99.81,,,20.92,,,13.35,,,,,,29.92,,,,13.3,,,,8.42,,,7.88
Malta,168,,,43.46,,,52.72,,,,,,56.38,,,,94.8,,,,99.39,,,92.08,,,59.81,,,64.69,,,,,,78.39,,,,99.83,,,,106.39,,,99.87,,,16.35,,,11.97,,,,,,22.01,,,,5.03,,,,7.0,,,7.79
Malta,175,,,55.96,,,57.63,,,,,,71.79,,,,96.98,,,,99.76,,,92.4,,,61.36,,,65.33,,,,,,78.65,,,,99.92,,,,106.45,,,99.91,,,5.4,,,7.7,,,,,,6.86,,,,2.94,,,,6.69,,,7.51
Malta,182,,,66.32,,,64.41,,,,,,84.14,,,,98.7,,,,100.04,,,95.87,,,71.52,,,66.89,,,,,,79.06,,,,100.0,,,,106.51,,,99.98,,,5.2,,,2.48,,,,,,-5.08,,,,1.3,,,,6.47,,,4.11
Malta,189,,,71.5,,,68.17,,,,,,86.41,,,,99.14,,,,100.22,,,96.09,,,83.71,,,68.54,,,,,,79.66,,,,100.16,,,,106.58,,,100.08,,,12.21,,,0.37,,,,,,-6.75,,,,1.02,,,,6.36,,,3.99
Malta,196,,,73.13,,,70.82,,,,,,87.45,,,,99.39,,,,100.32,,,96.2,,,97.11,,,70.67,,,,,,80.48,,,,100.32,,,,106.68,,,100.24,,,23.98,,,-0.15,,,,,,-6.97,,,,0.93,,,,6.36,,,4.04
Norway,21,,,0.0,,,0.0,,,,,,0.01,,,,0.02,,,,0.08,,,0.56,,,0.1,,,0.44,,,,,,0.4,,,,0.31,,,,0.35,,,27.3,,,0.1,,,0.44,,,,,,0.39,,,,0.29,,,,0.27,,,26.74
Norway,28,,,0.01,,,0.04,,,,,,0.08,,,,0.21,,,,0.79,,,5.93,,,0.17,,,0.67,,,,,,0.66,,,,0.53,,,,0.64,,,35.28,,,0.16,,,0.63,,,,,,0.58,,,,0.32,,,,-0.15,,,29.35
Norway,35,,,0.09,,,0.44,,,,,,0.48,,,,0.54,,,,1.29,,,10.67,,,0.32,,,1.05,,,,,,1.14,,,,0.9,,,,2.08,,,55.56,,,0.23,,,0.61,,,,,,0.66,,,,0.36,,,,0.79,,,44.89
Norway,42,,,0.18,,,0.86,,,,,,0.86,,,,0.83,,,,1.61,,,15.2,,,0.44,,,1.34,,,,,,1.49,,,,1.19,,,,4.78,,,70.55,,,0.26,,,0.48,,,,,,0.63,,,,0.36,,,,3.17,,,55.35
Norway,49,,,0.46,,,0.88,,,,,,1.47,,,,1.15,,,,1.91,,,23.29,,,0.72,,,1.51,,,,,,3.42,,,,2.2,,,,7.03,,,80.17,,,0.26,,,0.63,,,,,,1.95,,,,1.05,,,,5.12,,,56.88
Norway,56,,,0.58,,,1.2,,,,,,1.88,,,,1.47,,,,3.27,,,42.53,,,1.4,,,2.48,,,,,,4.63,,,,2.83,,,,7.32,,,81.11,,,0.82,,,1.28,,,,,,2.75,,,,1.36,,,,4.05,,,38.58
Norway,63,,,0.67,,,1.44,,,,,,2.2,,,,1.72,,,,4.98,,,55.59,,,2.41,,,3.79,,,,,,6.23,,,,3.87,,,,8.54,,,84.14,,,1.74,,,2.35,,,,,,4.03,,,,2.15,,,,3.56,,,28.55
Norway,70,,,0.77,,,1.64,,,,,,2.45,,,,1.95,,,,7.93,,,66.91,,,3.12,,,4.56,,,,,,7.47,,,,5.22,,,,10.17,,,88.67,,,2.35,,,2.92,,,,,,5.02,,,,3.27,,,,2.24,,,21.76
Norway,77,,,0.79,,,1.68,,,,,,2.5,,,,2.02,,,,8.19,,,67.84,,,3.17,,,4.65,,,,,,7.61,,,,5.6,,,,17.88,,,96.41,,,2.38,,,2.97,,,,,,5.11,,,,3.58,,,,9.69,,,28.57
Norway,84,,,0.8,,,1.71,,,,,,2.54,,,,2.15,,,,8.78,,,69.45,,,3.52,,,5.38,,,,,,8.49,,,,6.89,,,,34.32,,,99.76,,,2.72,,,3.67,,,,,,5.95,,,,4.74,,,,25.54,,,30.31
Norway,91,,,0.81,,,1.73,,,,,,2.57,,,,2.26,,,,9.79,,,72.7,,,3.78,,,5.91,,,,,,9.42,,,,8.87,,,,47.05,,,100.73,,,2.97,,,4.18,,,,,,6.85,,,,6.61,,,,37.26,,,28.03
Norway,98,,,0.82,,,1.76,,,,,,2.62,,,,2.37,,,,10.88,,,74.74,,,4.29,,,6.82,,,,,,11.7,,,,14.38,,,,68.68,,,101.54,,,3.47,,,5.06,,,,,,9.08,,,,12.01,,,,57.8,,,26.8
Norway,105,,,0.84,,,1.79,,,,,,2.69,,,,2.47,,,,11.23,,,75.07,,,4.81,,,7.62,,,,,,14.32,,,,28.01,,,,85.76,,,102.16,,,3.97,,,5.83,,,,,,11.63,,,,25.54,,,,74.53,,,27.09
Norway,112,,,0.88,,,1.89,,,,,,2.91,,,,2.74,,,,11.51,,,75.48,,,5.29,,,8.44,,,,,,17.01,,,,43.61,,,,91.48,,,102.52,,,4.41,,,6.55,,,,,,14.1,,,,40.87,,,,79.97,,,27.04
Norway,119,,,0.97,,,2.11,,,,,,3.31,,,,3.31,,,,18.67,,,82.77,,,5.97,,,9.9,,,,,,22.82,,,,56.65,,,,93.58,,,102.86,,,5.0,,,7.79,,,,,,19.51,,,,53.34,,,,74.91,,,20.09
Norway,126,,,1.25,,,2.69,,,,,,4.1,,,,4.58,,,,34.4,,,86.18,,,6.73,,,11.6,,,,,,26.78,,,,62.84,,,,94.55,,,103.16,,,5.48,,,8.91,,,,,,22.68,,,,58.26,,,,60.15,,,16.98
Norway,133,,,1.52,,,3.23,,,,,,4.98,,,,6.54,,,,46.99,,,87.23,,,7.51,,,13.08,,,,,,30.27,,,,67.85,,,,95.16,,,103.38,,,5.99,,,9.85,,,,,,25.29,,,,61.31,,,,48.17,,,16.15
Norway,140,,,1.94,,,4.03,,,,,,6.93,,,,11.67,,,,67.71,,,88.01,,,7.77,,,13.55,,,,,,31.63,,,,69.0,,,,95.53,,,103.48,,,5.83,,,9.52,,,,,,24.7,,,,57.33,,,,27.82,,,15.47
Norway,147,,,2.42,,,4.79,,,,,,9.36,,,,24.2,,,,85.07,,,88.63,,,8.07,,,14.08,,,,,,32.88,,,,70.3,,,,95.86,,,103.59,,,5.65,,,9.29,,,,,,23.52,,,,46.1,,,,10.79,,,14.96
Norway,154,,,3.44,,,6.18,,,,,,12.89,,,,40.42,,,,91.47,,,89.07,,,9.75,,,16.81,,,,,,41.13,,,,78.85,,,,96.28,,,103.76,,,6.31,,,10.63,,,,,,28.24,,,,38.43,,,,4.81,,,14.69
Norway,161,,,4.21,,,7.7,,,,,,18.58,,,,53.68,,,,93.81,,,89.38,,,12.3,,,19.48,,,,,,49.88,,,,83.23,,,,96.5,,,103.88,,,8.09,,,11.78,,,,,,31.3,,,,29.55,,,,2.69,,,14.5
Norway,168,,,4.93,,,9.31,,,,,,22.47,,,,59.7,,,,94.77,,,89.65,,,18.93,,,22.63,,,,,,63.52,,,,88.0,,,,96.7,,,104.01,,,14.0,,,13.32,,,,,,41.05,,,,28.3,,,,1.93,,,14.36
Norway,175,,,5.68,,,10.77,,,,,,25.77,,,,64.15,,,,95.33,,,89.85,,,27.81,,,29.43,,,,,,77.18,,,,90.84,,,,96.87,,,104.11,,,22.13,,,18.66,,,,,,51.41,,,,26.69,,,,1.54,,,14.26
Norway,182,,,5.98,,,11.2,,,,,,26.74,,,,65.13,,,,95.56,,,89.96,,,41.38,,,41.25,,,,,,85.53,,,,92.14,,,,97.02,,,104.2,,,35.4,,,30.05,,,,,,58.79,,,,27.01,,,,1.46,,,14.24
Norway,189,,,6.31,,,11.68,,,,,,27.73,,,,66.25,,,,95.76,,,90.05,,,51.43,,,50.79,,,,,,88.13,,,,92.65,,,,97.13,,,104.28,,,45.12,,,39.11,,,,,,60.4,,,,26.4,,,,1.37,,,14.23
Norway,196,,,7.37,,,13.4,,,,,,30.84,,,,69.47,,,,96.06,,,90.2,,,57.75,,,56.4,,,,,,89.17,,,,92.93,,,,97.22,,,104.34,,,50.38,,,43.0,,,,,,58.33,,,,23.46,,,,1.16,,,14.14
Poland,0,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.0,,,0.01,,,,,,0.01,,,,0.01,,,,0.0,,,0.0,,,0.0,,,0.01,,,,,,0.01,,,,0.01,,,,0.0,,,0.0
Poland,7,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.32,,,0.7,,,,,,1.37,,,,0.66,,,,0.25,,,0.13,,,0.32,,,0.7,,,,,,1.37,,,,0.66,,,,0.25,,,0.13
Poland,14,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,1.13,,,1.61,,,,,,2.91,,,,1.44,,,,0.55,,,0.29,,,1.13,,,1.61,,,,,,2.91,,,,1.44,,,,0.55,,,0.29
Poland,21,,,0.04,,,0.16,,,,,,0.32,,,,0.16,,,,0.06,,,0.03,,,1.5,,,2.07,,,,,,3.67,,,,2.01,,,,1.21,,,2.47,,,1.46,,,1.91,,,,,,3.35,,,,1.85,,,,1.15,,,2.44
Poland,28,,,0.29,,,0.66,,,,,,1.31,,,,0.64,,,,0.24,,,0.12,,,1.84,,,2.44,,,,,,4.19,,,,2.34,,,,2.45,,,13.21,,,1.55,,,1.78,,,,,,2.88,,,,1.7,,,,2.21,,,13.09
Poland,35,,,1.03,,,1.5,,,,,,2.75,,,,1.38,,,,0.53,,,0.28,,,1.97,,,2.56,,,,,,4.34,,,,2.53,,,,4.7,,,21.64,,,0.94,,,1.06,,,,,,1.59,,,,1.15,,,,4.17,,,21.36
Poland,42,,,1.38,,,2.0,,,,,,3.56,,,,1.97,,,,1.17,,,2.37,,,2.09,,,2.76,,,,,,4.64,,,,2.8,,,,8.47,,,28.29,,,0.71,,,0.76,,,,,,1.08,,,,0.83,,,,7.3,,,25.92
Poland,49,,,1.69,,,2.33,,,,,,4.04,,,,2.27,,,,2.19,,,12.18,,,2.22,,,3.29,,,,,,5.57,,,,3.09,,,,12.07,,,32.6,,,0.53,,,0.96,,,,,,1.53,,,,0.82,,,,9.88,,,20.42
Poland,56,,,1.89,,,2.5,,,,,,4.26,,,,2.48,,,,4.34,,,20.76,,,2.32,,,4.0,,,,,,6.81,,,,3.6,,,,16.28,,,36.17,,,0.43,,,1.5,,,,,,2.55,,,,1.12,,,,11.94,,,15.41
Poland,63,,,2.02,,,2.62,,,,,,4.42,,,,2.73,,,,7.7,,,27.29,,,2.44,,,4.81,,,,,,8.1,,,,4.29,,,,20.96,,,39.22,,,0.42,,,2.19,,,,,,3.68,,,,1.56,,,,13.26,,,11.93
Poland,70,,,2.08,,,2.69,,,,,,4.51,,,,2.91,,,,10.6,,,31.25,,,2.87,,,5.3,,,,,,8.74,,,,5.09,,,,26.79,,,42.44,,,0.79,,,2.61,,,,,,4.23,,,,2.18,,,,16.19,,,11.19
Poland,77,,,2.12,,,2.75,,,,,,4.59,,,,3.12,,,,14.12,,,34.55,,,3.18,,,5.56,,,,,,9.08,,,,6.07,,,,32.6,,,45.08,,,1.06,,,2.81,,,,,,4.49,,,,2.95,,,,18.48,,,10.53
Poland,84,,,2.15,,,2.8,,,,,,4.66,,,,3.41,,,,18.69,,,37.82,,,3.35,,,5.9,,,,,,9.63,,,,12.69,,,,39.55,,,47.78,,,1.2,,,3.1,,,,,,4.97,,,,9.28,,,,20.86,,,9.96
Poland,91,,,2.17,,,2.82,,,,,,4.69,,,,3.54,,,,20.59,,,38.74,,,3.58,,,6.49,,,,,,10.54,,,,19.84,,,,45.71,,,49.91,,,1.41,,,3.67,,,,,,5.85,,,,16.3,,,,25.12,,,11.17
Poland,98,,,2.18,,,2.84,,,,,,4.72,,,,3.61,,,,21.27,,,39.04,,,3.94,,,7.29,,,,,,13.15,,,,28.8,,,,54.74,,,52.41,,,1.76,,,4.45,,,,,,8.43,,,,25.19,,,,33.47,,,13.37
Poland,105,,,2.2,,,2.89,,,,,,4.92,,,,4.24,,,,25.57,,,41.49,,,4.28,,,8.11,,,,,,17.52,,,,37.73,,,,61.63,,,54.25,,,2.08,,,5.22,,,,,,12.6,,,,33.49,,,,36.06,,,12.76
Poland,112,,,2.27,,,3.11,,,,,,5.61,,,,5.24,,,,31.75,,,44.3,,,4.72,,,9.36,,,,,,25.93,,,,45.26,,,,67.06,,,55.84,,,2.45,,,6.25,,,,,,20.32,,,,40.02,,,,35.31,,,11.54
Poland,119,,,2.4,,,3.76,,,,,,6.72,,,,6.52,,,,38.51,,,47.06,,,5.3,,,12.97,,,,,,32.59,,,,51.2,,,,71.0,,,57.09,,,2.9,,,9.21,,,,,,25.87,,,,44.68,,,,32.49,,,10.03
Poland,126,,,2.61,,,4.7,,,,,,8.35,,,,9.47,,,,44.97,,,49.22,,,6.94,,,18.49,,,,,,37.54,,,,54.62,,,,72.86,,,57.82,,,4.33,,,13.79,,,,,,29.19,,,,45.15,,,,27.89,,,8.6
Poland,133,,,3.15,,,6.23,,,,,,11.6,,,,14.42,,,,54.09,,,51.81,,,12.28,,,24.14,,,,,,41.41,,,,57.13,,,,74.19,,,58.43,,,9.13,,,17.91,,,,,,29.81,,,,42.71,,,,20.1,,,6.62
Poland,140,,,4.01,,,7.75,,,,,,15.61,,,,21.04,,,,61.28,,,53.75,,,17.48,,,28.79,,,,,,45.22,,,,59.53,,,,75.41,,,58.97,,,13.47,,,21.04,,,,,,29.61,,,,38.49,,,,14.13,,,5.22
Poland,147,,,5.6,,,10.09,,,,,,23.03,,,,28.29,,,,66.61,,,55.33,,,21.3,,,32.21,,,,,,48.06,,,,61.31,,,,76.43,,,59.46,,,15.7,,,22.12,,,,,,25.03,,,,33.02,,,,9.82,,,4.13
Poland,154,,,7.12,,,13.84,,,,,,29.9,,,,34.84,,,,70.73,,,56.61,,,26.57,,,35.93,,,,,,50.69,,,,63.09,,,,77.49,,,59.99,,,19.45,,,22.09,,,,,,20.79,,,,28.25,,,,6.76,,,3.38
Poland,161,,,9.4,,,19.25,,,,,,35.26,,,,42.79,,,,72.9,,,57.48,,,30.68,,,39.13,,,,,,53.04,,,,64.68,,,,78.49,,,60.55,,,21.28,,,19.88,,,,,,17.78,,,,21.89,,,,5.59,,,3.07
Poland,168,,,13.89,,,24.53,,,,,,39.27,,,,49.43,,,,74.37,,,58.14,,,33.47,,,41.32,,,,,,54.69,,,,65.86,,,,79.25,,,61.0,,,19.58,,,16.79,,,,,,15.42,,,,16.43,,,,4.88,,,2.86
Poland,175,,,19.24,,,29.51,,,,,,43.7,,,,55.54,,,,75.74,,,58.76,,,35.5,,,42.96,,,,,,55.92,,,,66.76,,,,79.85,,,61.36,,,16.26,,,13.45,,,,,,12.22,,,,11.22,,,,4.11,,,2.6
Poland,182,,,23.7,,,33.47,,,,,,47.52,,,,59.79,,,,76.95,,,59.34,,,37.21,,,44.33,,,,,,57.03,,,,67.59,,,,80.42,,,61.69,,,13.51,,,10.86,,,,,,9.51,,,,7.8,,,,3.47,,,2.35
Poland,189,,,29.28,,,37.83,,,,,,51.33,,,,62.97,,,,78.32,,,60.06,,,38.49,,,45.38,,,,,,57.85,,,,68.15,,,,80.81,,,61.93,,,9.21,,,7.55,,,,,,6.52,,,,5.18,,,,2.49,,,1.87
Poland,196,,,33.84,,,41.49,,,,,,54.31,,,,65.19,,,,79.6,,,60.76,,,39.75,,,46.46,,,,,,58.7,,,,68.75,,,,81.22,,,62.22,,,5.91,,,4.97,,,,,,4.39,,,,3.56,,,,1.62,,,1.46
Poland,203,,,36.69,,,43.98,,,,,,56.38,,,,66.8,,,,80.47,,,61.25,,,40.89,,,47.45,,,,,,59.49,,,,69.29,,,,81.62,,,62.49,,,4.2,,,3.47,,,,,,3.11,,,,2.49,,,,1.15,,,1.24
Portugal,7,,,0.0,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,0.4,,,1.52,,,,,,1.11,,,,0.6,,,,0.12,,,0.6,,,0.4,,,1.52,,,,,,1.11,,,,0.6,,,,0.12,,,0.6
Portugal,14,,,0.01,,,0.02,,,,,,0.01,,,,0.01,,,,0.0,,,0.0,,,0.58,,,2.01,,,,,,1.67,,,,1.0,,,,0.49,,,2.74,,,0.57,,,1.99,,,,,,1.66,,,,0.99,,,,0.49,,,2.74
Portugal,21,,,0.16,,,0.67,,,,,,0.45,,,,0.23,,,,0.01,,,0.04,,,1.08,,,3.12,,,,,,3.02,,,,1.89,,,,1.49,,,8.52,,,0.92,,,2.45,,,,,,2.57,,,,1.66,,,,1.48,,,8.48
Portugal,28,,,0.37,,,1.44,,,,,,1.06,,,,0.58,,,,0.11,,,0.54,,,1.25,,,3.58,,,,,,3.53,,,,2.3,,,,1.92,,,9.6,,,0.88,,,2.14,,,,,,2.47,,,,1.72,,,,1.81,,,9.06
Portugal,35,,,0.49,,,1.82,,,,,,1.5,,,,0.9,,,,0.38,,,2.11,,,1.38,,,3.88,,,,,,3.8,,,,2.49,,,,2.09,,,10.27,,,0.89,,,2.06,,,,,,2.3,,,,1.59,,,,1.71,,,8.16
Portugal,42,,,0.88,,,2.73,,,,,,2.59,,,,1.64,,,,1.19,,,6.78,,,1.56,,,4.29,,,,,,4.14,,,,2.7,,,,2.38,,,12.47,,,0.68,,,1.56,,,,,,1.55,,,,1.06,,,,1.19,,,5.69
Portugal,49,,,1.11,,,3.29,,,,,,3.21,,,,2.11,,,,1.67,,,8.15,,,1.86,,,4.95,,,,,,5.02,,,,3.78,,,,2.67,,,19.67,,,0.75,,,1.66,,,,,,1.81,,,,1.67,,,,1.0,,,11.52
Portugal,56,,,1.2,,,3.51,,,,,,3.46,,,,2.28,,,,1.83,,,8.91,,,2.02,,,5.28,,,,,,6.89,,,,5.94,,,,3.24,,,34.86,,,0.82,,,1.77,,,,,,3.43,,,,3.66,,,,1.41,,,25.95
Portugal,63,,,1.33,,,3.8,,,,,,3.75,,,,2.48,,,,2.11,,,10.81,,,2.14,,,5.5,,,,,,8.08,,,,7.3,,,,4.03,,,47.76,,,0.81,,,1.7,,,,,,4.33,,,,4.82,,,,1.92,,,36.95
Portugal,70,,,1.41,,,3.98,,,,,,3.96,,,,2.63,,,,2.38,,,16.33,,,2.31,,,5.98,,,,,,9.0,,,,8.25,,,,5.21,,,53.7,,,0.9,,,2.0,,,,,,5.04,,,,5.62,,,,2.83,,,37.37
Portugal,77,,,1.46,,,4.08,,,,,,4.07,,,,2.83,,,,2.88,,,30.74,,,2.34,,,6.11,,,,,,9.18,,,,8.54,,,,6.81,,,61.75,,,0.88,,,2.03,,,,,,5.11,,,,5.71,,,,3.93,,,31.01
Portugal,84,,,1.47,,,4.12,,,,,,4.11,,,,2.93,,,,2.99,,,33.24,,,2.74,,,7.35,,,,,,10.81,,,,10.01,,,,11.25,,,80.17,,,1.27,,,3.23,,,,,,6.7,,,,7.08,,,,8.26,,,46.93
Portugal,91,,,1.48,,,4.14,,,,,,4.14,,,,3.06,,,,3.57,,,44.4,,,2.81,,,7.48,,,,,,11.13,,,,11.64,,,,18.37,,,85.61,,,1.33,,,3.34,,,,,,6.99,,,,8.58,,,,14.8,,,41.21
Portugal,98,,,1.5,,,4.17,,,,,,4.18,,,,3.18,,,,3.97,,,51.18,,,2.91,,,7.74,,,,,,11.73,,,,14.92,,,,35.14,,,90.1,,,1.41,,,3.57,,,,,,7.55,,,,11.74,,,,31.17,,,38.92
Portugal,105,,,1.51,,,4.19,,,,,,4.2,,,,3.25,,,,4.26,,,58.49,,,3.46,,,10.38,,,,,,15.92,,,,20.59,,,,54.06,,,91.66,,,1.95,,,6.19,,,,,,11.72,,,,17.34,,,,49.8,,,33.17
Portugal,112,,,1.52,,,4.21,,,,,,4.27,,,,3.42,,,,5.42,,,76.71,,,3.62,,,10.7,,,,,,16.36,,,,24.92,,,,67.03,,,92.91,,,2.1,,,6.49,,,,,,12.09,,,,21.5,,,,61.61,,,16.2
Portugal,119,,,1.53,,,4.23,,,,,,4.39,,,,4.22,,,,9.19,,,82.59,,,3.96,,,11.01,,,,,,17.01,,,,37.4,,,,82.84,,,93.82,,,2.43,,,6.78,,,,,,12.62,,,,33.18,,,,73.65,,,11.23
Portugal,126,,,1.63,,,4.46,,,,,,4.8,,,,7.05,,,,22.98,,,87.29,,,4.19,,,11.3,,,,,,18.01,,,,58.84,,,,90.18,,,94.6,,,2.56,,,6.84,,,,,,13.21,,,,51.79,,,,67.2,,,7.31
Portugal,133,,,2.32,,,7.42,,,,,,9.61,,,,11.62,,,,28.93,,,88.77,,,4.47,,,12.04,,,,,,21.01,,,,73.94,,,,93.7,,,95.19,,,2.15,,,4.62,,,,,,11.4,,,,62.32,,,,64.77,,,6.42
Portugal,140,,,2.63,,,8.06,,,,,,12.55,,,,16.75,,,,36.73,,,90.01,,,4.73,,,12.99,,,,,,30.77,,,,83.44,,,,95.8,,,95.95,,,2.1,,,4.93,,,,,,18.22,,,,66.69,,,,59.07,,,5.94
Portugal,147,,,3.04,,,8.59,,,,,,16.75,,,,27.22,,,,47.09,,,90.94,,,5.01,,,13.76,,,,,,42.86,,,,87.54,,,,97.26,,,96.68,,,1.97,,,5.17,,,,,,26.11,,,,60.32,,,,50.17,,,5.74
Portugal,154,,,3.36,,,9.28,,,,,,21.25,,,,41.84,,,,52.02,,,91.83,,,5.29,,,15.01,,,,,,55.14,,,,90.83,,,,98.51,,,97.22,,,1.93,,,5.73,,,,,,33.89,,,,48.99,,,,46.49,,,5.39
Portugal,161,,,3.72,,,10.22,,,,,,25.54,,,,50.62,,,,55.29,,,92.55,,,5.64,,,18.85,,,,,,69.56,,,,92.91,,,,99.5,,,97.68,,,1.92,,,8.63,,,,,,44.02,,,,42.29,,,,44.21,,,5.13
Portugal,168,,,4.29,,,12.73,,,,,,36.62,,,,57.26,,,,59.54,,,93.25,,,6.02,,,26.47,,,,,,75.72,,,,94.18,,,,100.17,,,98.11,,,1.73,,,13.74,,,,,,39.1,,,,36.92,,,,40.63,,,4.86
Portugal,175,,,4.63,,,14.35,,,,,,46.83,,,,61.75,,,,66.66,,,93.95,,,6.37,,,35.26,,,,,,81.89,,,,95.41,,,,100.84,,,98.68,,,1.74,,,20.91,,,,,,35.06,,,,33.66,,,,34.18,,,4.73
Portugal,182,,,4.96,,,16.08,,,,,,56.59,,,,68.39,,,,79.74,,,94.75,,,6.6,,,44.99,,,,,,85.78,,,,96.38,,,,101.43,,,99.22,,,1.64,,,28.91,,,,,,29.19,,,,27.99,,,,21.69,,,4.47
